customer_id,email,first_name,last_name,country,segment,lifetime_value,total_orders
9ff65dfd-c525-4b90-b37e-5e92fc853878,brenda49@example.net,Shawn,Brown,UK,returning,4768.72,19
1bd54dbb-912a-478e-90cb-5207c7fcf5ed,raymond12@example.com,Jose,Pham,FR,vip,3082.67,12
75d17be2-c823-472e-b1ed-f14cac52c47b,wgibbs@example.org,Dana,Henderson,DE,new,4014.39,20
12ed9835-010f-44aa-8a0a-4bd20f6f0dc4,lewisnathan@example.org,Phillip,Colon,DE,new,2065.6,38
b49bd58a-2a38-4131-9999-5bf3662323d8,david50@example.net,Joshua,Dorsey,UK,churned,1632.36,12
0c2183b8-35a5-4853-b465-10dc77c9f52f,jason95@example.org,Christine,Sanchez,US,new,2343.06,29
fa0de72d-6b44-43ea-929f-a289c5ffc9f5,cruzcarolyn@example.net,Edward,Kim,UK,churned,777.03,30
31a89f0d-382e-4aef-beae-8856c45266db,dakotaramirez@example.net,Miranda,Garcia,UK,returning,1817.48,20
9ff0d295-eb0a-4689-b5bc-8610808a154e,berrydebbie@example.net,Joanne,Gardner,DE,vip,4295.21,4
69600505-f266-417e-a1f6-440f646c8170,ustewart@example.org,William,Cox,CA,new,237.85,2
9e5b103f-268f-4064-9271-f101f1eb1f68,brandonsnyder@example.org,Doris,Peters,US,new,796.85,47
e339af85-7e6f-4bfa-a0da-409caf1eeaed,robert17@example.org,Kenneth,Lewis,DE,vip,669.32,30
714a9e54-ee9c-4d98-8735-b90ea87fdbe7,brittany39@example.org,Anna,Reed,AU,vip,2045.22,23
c78e58bf-028e-4c5f-ae65-5f1bf5e57968,andrew90@example.com,Alejandro,Shepard,UK,vip,4985.09,6
93aa82cf-8a12-42e2-b61c-3acbf5b7a799,david60@example.net,Shannon,Barber,CA,new,908.12,18
afdbd78f-608c-46b1-8980-cf7ba94b9ecc,rogersallen@example.com,Rachael,Livingston,US,vip,770.14,22
08c7986d-cb5a-45d2-9c21-3c34098414cf,gallegosrobert@example.com,Donna,Rios,FR,vip,4579.53,37
a279cfad-b556-4a3c-a065-0a95d60d6d2c,logan56@example.org,Charles,Roman,US,returning,4416.15,4
65fb8c52-baa7-46b0-875f-33c1a529f7d4,troy06@example.com,Antonio,Torres,US,vip,209.59,43
d16a5fd5-17e5-4971-bdf3-92edaa8aca20,psnyder@example.org,Ashley,Williams,UK,vip,3770.94,11
051284ac-e49c-4a32-8e21-1552093fab1a,sharon10@example.org,Angelica,Lin,UK,returning,3294.56,41
82e981c0-f700-4b90-a0a0-89ac80706605,petersendominic@example.com,Kelly,Diaz,FR,new,3850.32,35
6703b1fc-ed5b-4eb1-8223-108ab65f2b95,fperez@example.org,Glenn,Bryant,FR,returning,2497.79,11
cee2bd0b-974e-4357-b8b4-4605e2cfd7ec,lisa80@example.net,William,Wilcox,FR,new,4957.33,34
7eaf4728-78d4-4e81-8b1b-1d8abc78d0f1,greenkristen@example.org,Beth,Brock,DE,returning,267.04,9
02d77e6f-cce2-49b8-a315-f224f0dbb55a,valentinecharles@example.com,John,Decker,DE,returning,1210.14,31
a561ee65-9bf9-4a7f-bcc7-70d81ffc6d66,knelson@example.org,Nicolas,Stewart,UK,new,2012.9,42
2305d730-24c4-4f8c-a2de-8699ae436df8,uwilson@example.org,Jordan,Ali,UK,returning,2276.4,32
249c0c4d-c142-4cac-b7e9-cc781f17d9ea,qwalsh@example.org,David,Cruz,FR,new,4610.77,43
11a05398-07f3-463a-9c2e-c21eaac56e65,beckystanley@example.com,Wesley,Meadows,DE,vip,2822.02,35
e72749e6-8ac4-460f-bcbb-968a6a72717f,kendra73@example.org,Rodney,Ramirez,CA,at_risk,273.3,49
126480ea-4f19-4294-a257-af7a7fe06092,katie15@example.net,William,Becker,DE,new,2068.92,11
52a65602-8df0-418e-8304-a47118465cd2,donnamoss@example.org,Susan,Stewart,UK,churned,2111.63,17
d38fb999-1e3c-4229-ac73-f30fffbd29f5,jonestroy@example.org,Terry,Price,DE,returning,4829.18,36
b344b948-2921-4481-9659-ecd53d604c6b,santiagotaylor@example.com,Kimberly,Ellis,UK,new,3016.03,2
cf7ff3f9-0e99-4573-a2bd-c73e291e0553,tonypeterson@example.net,Tammy,Rogers,FR,new,3196.47,24
b1fc7e96-94dd-4ed4-b431-5e7b6319fc1d,kathleen47@example.net,Michelle,Mejia,FR,returning,3580.6,46
8e09f4cd-a1c5-4210-b5e8-2bc1e9280c78,melaniegarcia@example.org,Hector,Blackburn,FR,vip,3861.69,15
f28f3a9b-3cf2-453a-8653-fb914f9ed274,sabrinacruz@example.com,Zachary,Maddox,CA,vip,3193.5,28
83386c85-3919-4e10-8212-b0e855156e2e,kimberlylopez@example.com,Charles,Short,CA,new,1224.11,3
66f6ca8b-9e08-4ef9-b3f2-097ecf2659ad,tmartin@example.net,Matthew,Taylor,UK,new,4376.53,29
e4a24f49-1922-4aba-893f-1daded98a596,thomasnancy@example.net,Michael,Pineda,US,returning,3673.99,45
3aa3240c-6a43-4b6f-9ac6-41ddb0d1b21d,allenpatricia@example.org,Anne,Smith,AU,new,3722.26,13
e5c99820-36dc-47dc-9598-cacd3cf5c500,anthony87@example.com,Ashley,Boyd,CA,new,4982.96,22
ee68a2de-2c23-4cf0-9218-d96738662023,david81@example.com,Michael,Sandoval,UK,new,4022.51,31
bdba7418-72a4-4ece-ab53-99df66289c25,zlewis@example.net,Melinda,Schwartz,DE,vip,4154.3,7
9caf0fa7-9522-45a2-9ce9-01751f33d929,dromero@example.com,Allison,Garrett,FR,at_risk,4759.46,48
0499922d-a966-4202-9a82-789bdd0ac40f,mitchell06@example.net,Jose,Tate,FR,returning,798.11,48
d20c15b0-e6b1-4c93-ae39-4b580b5ecc82,mlee@example.com,Joseph,Lee,FR,at_risk,2513.75,26
355f4cbf-0777-480f-81f0-4e156e07c57c,brookemoreno@example.com,Vanessa,Richardson,UK,returning,2923.81,31
be7fc7d7-9ab8-4384-9fdd-103537534013,drodriguez@example.net,Patricia,Henderson,FR,returning,1679.91,38
29158f60-d66b-4a08-8a5b-80abf962e2bb,susanrobinson@example.org,Michael,Welch,CA,new,4205.05,38
1bcac3cb-1cfa-462d-9a5a-5f0e13c1adc2,johnstonjohn@example.net,Daryl,Stokes,DE,returning,3823.98,4
6dcfd8ff-7fd7-4c85-9fad-5845ec7d5043,hillnicole@example.net,Dylan,Brock,FR,churned,3618.37,35
443acd7a-d510-4209-8374-6d014c026c2b,gmyers@example.org,Kaylee,Henson,UK,returning,4985.89,33
ca9a4afe-80aa-4303-a031-7bc5b842e998,tyler23@example.com,Justin,White,DE,returning,1333.94,3
26c3a312-02db-428e-8945-150f20a1b20e,janice40@example.org,Samantha,Griffith,FR,returning,3690.51,19
15f5c188-e404-40f5-b68c-b757487b66ca,wesleygraves@example.com,Joshua,Morgan,US,new,2779.45,9
623f6bad-b11e-40c1-8c5a-0544379431c0,melissa32@example.com,Jennifer,Reed,FR,at_risk,1599.3,46
87f1e704-b9fa-46c8-bef1-584a9e2d15fc,jacksonmartin@example.com,Tanner,Fisher,AU,returning,844.91,19
6a8db3f5-e588-4584-b956-ce5a2c311e28,suzannewade@example.com,Anthony,Bailey,CA,returning,4484.62,19
ab530583-f15b-42d4-9f4e-7cd11e1cb960,andrew41@example.org,Kelsey,Dawson,DE,returning,2997.5,26
3a27b3a0-63a1-4a7f-9836-6a53ccd62333,wheelertara@example.net,Robert,Sexton,CA,returning,4133.42,13
c7f68929-229f-4b6e-9d9a-dba6da5f52ea,freemanjohn@example.org,Denise,Huerta,US,new,2749.46,22
5701f288-1744-479b-ab8f-6b2a83d26d95,fuentesashley@example.com,Charles,Young,US,returning,1138.89,48
e388b351-ec6b-4f07-a8fd-63261f4b8ed7,aliciajackson@example.org,Jessica,Reed,AU,new,1720.87,8
061b8d36-783c-4936-b572-d304c82faff6,garcialinda@example.com,Brittany,Summers,CA,vip,1938.62,24
2f5b13ea-6610-423b-8f73-328b6478a62d,whenry@example.net,Cheryl,Yates,DE,vip,4866.03,26
b330a8ba-1437-49b0-9b8d-4daf45b217fe,elizabeth45@example.com,Kelly,Palmer,US,vip,77.88,48
d3d6e0bf-c794-4026-b918-d812b34c154a,careykevin@example.com,Marcus,Scott,US,returning,4929.05,41
251bfb82-18c1-49db-bd32-c1738ebc59be,rrodriguez@example.net,Shannon,Williams,FR,returning,4903.29,41
1a4bc54d-8aba-40b1-808c-9ad04d9b077d,hernandezrobert@example.org,Kara,Black,AU,new,4980.95,3
9a62abcd-0c46-4b4a-99d9-3bd22e213e41,michaeljohnson@example.net,Diana,Jones,UK,vip,2409.11,7
cd604e53-85f9-4267-866f-328a17792a2e,vhoward@example.org,Joseph,Jordan,US,new,4820.85,2
f41d14f8-cd8d-4775-9e97-b03307f680b7,samanthagray@example.org,Mark,Wolf,DE,returning,2008.22,33
7b1ea9d9-a10b-4fc6-8c2f-7b0bd4a50ed3,natalie87@example.net,Andrew,Vazquez,DE,new,180.16,12
452466c7-954f-41c8-b6af-85cc56377358,josephshelton@example.com,Thomas,Black,FR,new,1160.52,48
93ae4147-79ef-4e82-969a-bf9fb2ae0c15,rlawrence@example.com,Wendy,Huber,DE,returning,4729.22,12
35e736ca-c5bc-4402-83d7-5943dde34763,blakemeyer@example.com,Jessica,Walton,FR,new,118.14,10
1c330e3f-cc05-427f-8b31-a733a82d4fb2,hamiltonspencer@example.com,David,Fuentes,US,vip,2752.67,41
ef9581c4-44a9-4098-b4f3-d6f851eac782,daniel07@example.net,Alexandra,Harris,US,returning,424.23,27
a1639d13-3996-4914-9bf9-e0851af30530,stevenhernandez@example.com,Charles,Mckay,US,new,1467.66,18
26554551-26f7-4d9a-a10e-e329ac269ff3,kevinroberts@example.com,Craig,Martin,US,returning,486.06,4
d02bf509-c621-4b1f-83fd-71cd046d5679,chavezjeff@example.net,Charles,Morrison,UK,new,4304.67,40
6b0ad74e-97b0-4390-b750-e18f3c3cf792,brownkevin@example.com,Phillip,Ortega,AU,new,2975.8,23
d8602f85-7c77-4a17-a29b-96b00a3ee4de,donna00@example.com,Dana,Crawford,AU,vip,4515.43,21
669c498b-1e34-4572-8219-0d3f108d4527,michaelcampbell@example.net,Cody,Brooks,UK,new,3457.35,36
e63c0251-2f1a-4ea0-9fd0-7c978b6f3ff5,stephaniereeves@example.org,Donna,Anderson,US,vip,4856.59,30
6ef81198-c661-4b38-a9ce-c23ff6e43270,ryanhull@example.com,Christian,Parrish,DE,new,2573.89,48
060a232e-2788-4f6a-bfb1-baffd7b10f79,antoniofitzpatrick@example.org,Jonathan,Vazquez,FR,new,3211.62,21
8440e71f-7efa-4866-a18b-b8c64533f4ce,ghenderson@example.com,Kayla,Smith,AU,vip,2902.73,23
cb3ab74b-8f1d-4d54-8b2f-899e22e66578,carla29@example.com,Theresa,Joseph,CA,returning,2447.09,21
899c0f3e-d1d9-45f9-ae6a-a99afbc09dda,linda23@example.com,William,Robinson,FR,new,4237.5,8
b7600431-f9b7-4a5f-9ebc-0b69562a6180,robertgonzalez@example.com,Jeff,Aguilar,CA,returning,3240.4,39
a0f996c2-38d9-4f7e-baa8-353410784ee0,evanssara@example.com,Steven,Cunningham,CA,new,4016.5,13
0c142f08-847c-4d61-9a7d-0505a3da1db2,nicholasliu@example.com,Teresa,Robinson,US,vip,3942.5,40
f37679a8-f628-4e72-af34-e17ab00e6918,taylorscott@example.com,Brett,Cunningham,CA,returning,995.67,22
c230cd63-8402-436b-b78e-d2a48012d22c,taylor67@example.com,Brian,Ramirez,US,vip,3268.31,7
291021e3-5e28-46ec-a27d-3915efb9cb25,jmurray@example.org,Melissa,Williams,UK,at_risk,1038.26,24
5dd30972-33c0-4766-ac07-d1a7412a7ce2,idavis@example.net,Scott,Burns,DE,returning,2937.44,5
ef499be0-bb38-427f-b75b-d68c08fd8fdd,kristin98@example.com,Christy,Li,CA,at_risk,3403.3,26
45b9831c-8e1c-442b-b1a7-b4d58e55b85c,christineyoder@example.com,Stacey,Fisher,DE,returning,4986.31,10
022c5926-f6c2-4703-a27b-688f6a77dfb9,camposphilip@example.com,Jennifer,Spencer,US,churned,201.18,11
beb6093c-c650-4528-9184-40b42610bbfa,fordkathryn@example.net,Danielle,Bass,CA,new,501.65,40
46fb6e58-3193-40e9-9ae2-8f9280975388,fcombs@example.org,Sarah,Gillespie,FR,returning,431.28,38
f2706400-fea5-4b54-99e4-36fdc46c36b7,maria15@example.net,Paul,Douglas,UK,returning,2021.89,11
b301c821-8b71-4f7f-9e37-d9157047208d,shortariana@example.net,Jeff,Stanley,AU,returning,4116.86,48
10baa354-fefb-4c4b-a702-ab7a66c56abe,michelle19@example.net,Scott,Smith,UK,returning,4228.08,30
1891c1f1-81e4-4e31-a5d1-148db5949b02,mileszachary@example.net,Harry,Snow,CA,vip,3698.05,4
5eefc339-3b1d-4502-86f5-26f6972cd2fa,rtaylor@example.net,Jonathan,Williams,UK,new,4489.55,2
68c28b4f-d9cf-4495-8fab-9e8c71e80be3,kevincollins@example.org,Diane,Morgan,AU,new,1648.16,13
194503af-3dc4-4244-af98-03032111032b,mhanson@example.org,Kathryn,Cook,FR,vip,486.37,39
295bafd7-a1c6-4f67-bb67-d1b01b6c1848,smithcassandra@example.org,Vanessa,Smith,DE,returning,337.86,17
75a847a1-2088-49c9-b61f-ab5db2579fbb,wrightdale@example.org,David,Flowers,FR,churned,4268.06,23
26667310-903b-4b9c-843b-b27363d5549c,hmyers@example.com,Matthew,Cole,UK,vip,3665.66,45
e046307f-7b94-4d3e-ab73-9acb0da979bd,lwebb@example.org,Eric,Freeman,AU,churned,3508.15,10
087941f2-58e4-47f7-8e13-0cf5b7618c0f,lorraine79@example.org,Susan,Chambers,DE,vip,1731.4,13
f81f5500-50d8-4e29-8f55-3200e54f8905,bthomas@example.org,Tyler,Montoya,AU,new,1930.53,42
5f6acc54-d15e-45aa-a13e-430e909c9c31,lorisandoval@example.org,Alicia,Harper,FR,new,4792.66,39
734191b0-1d35-4bc5-966e-ddbbaccabfef,thomasroberts@example.net,Jonathan,Bishop,US,vip,365.83,42
fa5b8d31-cafa-414a-8645-612f22273ae8,haleytrevor@example.net,Travis,Bishop,US,returning,3879.97,29
dca4de86-d73b-4a9c-8b6a-05f91c6ff59c,peter17@example.com,Timothy,Thomas,DE,new,1582.68,16
2a889c80-39a2-4201-9e8e-22536d1f9c1e,shernandez@example.com,Christy,Stark,DE,returning,243.32,3
289a9432-3d93-4b78-88db-65c0aabaf9ca,elliottalex@example.com,Kylie,Moss,DE,churned,3725.72,36
401d19fd-43d6-4723-86c6-d48b8d4ea546,brewerpatricia@example.net,Melanie,Elliott,US,returning,1688.01,4
ff011d2d-3601-4dc0-abae-90a1d26e8d53,wwilliams@example.org,John,Nelson,FR,returning,3624.63,36
391be8c8-ba44-40e0-902a-31a2ed374c18,dkhan@example.com,Cassandra,Lee,DE,returning,3552.89,16
3ca1018f-9d2b-4bb7-937d-b953b2e49245,holdenmichael@example.net,Zachary,Jacobs,US,new,2697.2,41
fbd4cd24-7f16-48b4-8469-582e8024c30e,michaelmccarthy@example.com,Troy,Jones,DE,returning,3898.0,6
9bc6dc91-577e-4390-afce-27c4ece5f45a,thompsonedward@example.net,Mark,Larson,DE,returning,2926.14,42
bd15e40b-7b4a-4100-8dbb-b848f745d353,stephen24@example.net,Isabella,Johnston,AU,new,1468.85,28
fde37c77-5a90-4ac4-ad84-5832a3c87ef1,sandra17@example.com,Denise,Rodriguez,DE,vip,3683.87,36
82747ccf-4663-4e07-8fb5-24fdf7e183b1,lobrien@example.net,Christine,Hubbard,US,returning,2966.24,23
4c3d17f2-879a-49b2-b014-74e277015bf2,david59@example.net,Christy,Tate,FR,vip,113.0,12
a60b8b3a-1e50-41e5-b5fe-1da4e2000b09,breanna61@example.org,Mary,Fisher,US,at_risk,4513.14,42
03ad4f50-adb5-41f7-886a-d132fab83d8b,christianerik@example.org,James,Adams,US,new,2750.94,31
c32ef0e8-0030-40f4-a4b5-f1d1e922b6a6,portererin@example.com,Ariel,Webster,DE,returning,4349.7,12
2a4fd01d-4e01-4ef8-a65e-37a7f7f8ebb1,tinastokes@example.net,Daniel,Lopez,AU,returning,4419.55,32
2ce9ca31-1efc-484f-86fd-5423ad9a9587,danielgilmore@example.net,April,Anderson,CA,at_risk,2252.58,25
cf6edf5b-b405-4368-a7fc-05c7c43a609c,acampos@example.org,Michael,Willis,CA,new,2562.92,29
5af0ea3d-a5ac-4427-9d31-3c134491e9ec,salazardanny@example.net,Joseph,Rush,CA,returning,2107.98,19
d5aa9e28-899b-4e23-87b6-0471dd4d3ab7,alexandernicholas@example.net,Michelle,Miller,US,returning,2274.71,22
f2ebc0d9-43e8-4bbf-a057-7d7f10ba4db3,mcleanmanuel@example.net,Lindsay,Graves,DE,new,4480.98,24
29ba3c1d-426b-42b1-8ee5-bf75cb869937,ogray@example.net,Amy,Price,CA,new,3951.31,33
36a34baa-3999-4ff7-ba8e-114b720442f1,jameshenry@example.net,Jeffrey,Wallace,UK,returning,676.3,36
a9bda679-27dc-4072-8d91-23d2fc8bf470,jeremiah26@example.net,William,Levy,UK,vip,3071.02,45
dfa88b59-d268-4899-ac46-9498c485fb33,christopherjohnson@example.net,Michael,Mcclure,UK,returning,4979.74,40
bf396b02-c263-4a92-981f-1f36b49de697,harrislisa@example.org,Teresa,Gibson,FR,returning,2997.98,46
3b62c742-aaf7-47a7-9210-9044dc356700,kim98@example.org,Pamela,Fletcher,DE,returning,3940.06,16
32bd977b-e146-4ea7-a3da-f3baf7de7715,jacob87@example.org,Eric,Flores,US,vip,3856.85,2
502f138d-4ea2-4cd2-a383-d84ed6783418,ashleywells@example.com,Gabriel,Harper,US,new,1784.07,8
9944486f-882f-4edc-968c-4882c503c79f,christine82@example.org,Lindsey,Baldwin,DE,at_risk,1890.65,13
47e3c446-3d3b-470e-91c9-35e1df1cb5a5,ypatterson@example.org,Julia,Becker,AU,new,3634.18,30
bd3de096-ca7d-4d26-9ea7-41b2cb5eff2d,martinezzachary@example.org,Andrew,Mann,AU,returning,2524.92,1
e1212015-44b3-4786-9e64-96cabd6854e4,jimenezbrett@example.net,Robert,Mahoney,FR,new,2874.33,12
46b40f18-2a04-4c30-b039-c3697ca33963,andrew44@example.com,Samantha,Kramer,DE,new,3578.88,49
a426ba37-08fd-431a-8c39-047f5b31a1f8,carlos24@example.org,Daniel,Barker,AU,returning,3899.0,7
a714b605-60be-418e-ab03-6de4aff3c60b,melissafrederick@example.net,Carrie,Dean,FR,new,1394.01,48
545cd402-d10c-4245-9778-89bff52e0056,reginald08@example.net,Barbara,Howard,CA,vip,776.63,14
3a54302b-87ef-47b7-b292-bee9ecd33971,aguilarsharon@example.com,Gabriel,Nelson,CA,new,1494.38,42
be02cbd0-9128-434d-bdc2-190a42704ebd,johnsonrobert@example.org,Sarah,Fernandez,FR,returning,2562.31,35
dd5df9a2-8832-4366-80de-66182f114fd4,pamela02@example.org,Sean,Mendez,DE,returning,1743.6,28
a13e885f-6193-4d1b-b816-48646082ec26,sandra03@example.com,Lauren,Buckley,CA,new,2863.4,12
b66b0c76-ce3f-402e-826a-ddb4f2eaa4e2,shafferanne@example.net,Marie,Stephens,DE,new,314.66,40
790e00fa-7413-41d7-a1d7-0e8baeb6adb3,reedchad@example.com,Victoria,Miller,AU,returning,2573.26,48
c54606cc-d399-4b71-bd5e-84615d7b830d,claytimothy@example.org,Susan,Fields,CA,returning,1871.53,24
10ce0777-4bfb-4c25-a4f4-ee49e8448513,jennifer10@example.com,Michael,Davis,AU,returning,2696.6,1
1e17cb2e-f059-4c30-af8f-d05ca6ea431c,debrareynolds@example.com,Martin,Taylor,DE,returning,2141.54,17
5ac812a9-8437-4f6d-afa6-7611ebc068a1,andrewbrown@example.org,Jeffrey,Murphy,DE,returning,1456.92,38
970545eb-6db1-4820-9b86-bc6dbf1aee46,vfleming@example.org,Susan,Martin,UK,new,4525.33,28
813eb2e1-603e-4bbe-9d80-f42782a0495d,xwilliams@example.com,Chad,Wallace,FR,returning,964.59,33
0b6b2ea2-0b2c-4ded-aaf2-4fd9253e82e9,russellsimmons@example.org,Deborah,Carson,US,churned,3422.76,24
a827bb3c-ba13-4b3c-abc9-3d14003af99b,kimpenny@example.com,Audrey,Johnson,FR,returning,4626.99,47
2a269a24-8c89-4596-bf4c-a0dc61a57474,james60@example.org,Kim,Johnson,DE,returning,2716.42,45
d8b5227a-e50b-433c-9576-f96b002ce2b2,christophersmith@example.com,Charles,Ferguson,DE,returning,4388.22,6
30a49f8d-6d56-4715-9ab6-58ed1e7f15bf,ritteralexis@example.net,Elizabeth,Villegas,FR,vip,668.01,21
c0c42b2a-3116-4cec-a8b7-8d2028b6fe3f,lisajones@example.org,Danielle,Morgan,DE,vip,2494.25,45
086371c6-1c57-46bb-b41a-1abf7df34314,cwhite@example.com,Lisa,Morgan,AU,returning,2312.28,4
fbf1170a-c56a-49ea-bc30-1e8bbe5883be,carrie34@example.org,Mark,Morris,CA,churned,90.19,33
f49b7a8f-7629-4fbe-954d-863c0eddb193,hmendoza@example.net,Patrick,Martin,DE,new,2244.12,10
e757b940-3e50-417a-969b-3b219bfce474,jonesshawna@example.org,Bryce,Phillips,FR,new,1876.7,36
eb7b6135-e60b-410a-be5b-38ae587e3d69,wthornton@example.org,Marie,Morrow,FR,vip,3365.5,13
b602b2b7-636b-48fd-a54a-d5f573f87f54,xmarquez@example.net,Kara,Miller,FR,vip,4694.73,36
f2ccfed7-4f2b-40a7-b7be-c4a57adbce20,misty38@example.com,Michele,Newton,UK,new,474.67,48
d8a86adc-640f-4079-8f38-a828c25837a2,heidi81@example.org,Noah,Lindsey,AU,new,1671.01,9
44e857fe-ac9f-4d58-8e73-3070b2914e78,rachel97@example.com,Crystal,Reese,AU,new,2248.12,31
8547a703-a2fe-4e60-b798-fa6fba1eb648,harrisderrick@example.net,Douglas,Griffith,UK,new,2303.17,4
3ba9f4c3-66cd-4154-837c-945812b59a26,kevintran@example.org,Leah,Herrera,AU,vip,3885.31,20
3d26ec64-02c0-4421-b485-e1c71a51e921,jenny20@example.org,Laurie,Hopkins,UK,returning,2244.81,8
3c428bcc-754f-46a5-94be-615dbde579e5,dsantos@example.org,Kristi,Melendez,AU,returning,184.45,27
74291c00-ea9e-488f-b796-9d216522db39,porterarthur@example.com,George,Ramos,UK,returning,3565.02,36
57f8b521-5169-4c13-a62b-6fccb516b522,fevans@example.org,Allison,Woodward,UK,new,4429.91,9
77d0ff06-a91e-4e05-9d64-2e9d2c1b50a5,melissa67@example.org,Kyle,Baldwin,AU,new,2593.83,43
f2222f49-95dc-4630-a5a1-99acdb2a62b0,ccruz@example.org,Cheryl,Shields,UK,returning,2926.49,24
9e244331-f7ba-4275-85fc-a85d517c4dc3,nicolaskeller@example.net,Anna,Garcia,AU,churned,856.54,37
a7495994-67fc-4615-9138-ae9233d8546b,guerreroanthony@example.com,Pamela,Eaton,UK,vip,1142.2,41
8133c2c8-4c70-4ec1-8bd5-2941b0533f95,kentkaren@example.com,Lorraine,Rodriguez,FR,new,1214.09,40
5fd1ef04-447f-4a38-a197-d11b2a2febb9,lisa93@example.org,Ellen,Ray,US,at_risk,2182.17,30
614c0a4a-7b7f-428b-bb4b-d0ee1c16bd67,jessica96@example.com,Karina,Fox,AU,vip,4644.32,26
a34b09dc-4485-4d5d-901c-d1009f676010,aguirreangela@example.net,Natalie,Brown,UK,vip,2632.83,4
f7460dbb-1333-4424-96d7-5b908184997c,michele87@example.com,Brian,Mccall,FR,returning,1000.88,1
94c05320-dcff-4612-841c-3ebeaa61071c,francisco67@example.net,Adam,Massey,US,returning,1367.13,20
bced94e3-7064-4277-934d-7a289473107d,davidsmith@example.net,David,Miller,UK,returning,1950.87,28
9a33c4a0-d7c9-4f7c-9ca0-6fc21b9384fd,christopher38@example.com,David,Liu,US,new,3135.13,45
ab2334ba-2dd5-45ef-a7da-689cf58ed8c3,ashley09@example.com,Mark,Johnson,AU,new,2228.16,24
27351331-5dac-4918-a01a-06001caeaed6,joseph49@example.org,William,Allen,US,new,1992.6,28
873fbbf8-8609-4815-9ed1-ebb4ae603bfa,parkerdonna@example.com,Denise,Huff,CA,returning,2845.41,28
27c8953f-e207-4110-92a1-f35d70732ab2,scottsmith@example.org,Nancy,Ochoa,DE,vip,1247.08,5
0ff8cd90-a9ec-40ed-94f8-08a9121b2844,wjohnson@example.com,Kristen,Clarke,CA,returning,440.57,32
1923996c-24b6-49a5-8521-4b7f3c617cd6,rickyriley@example.org,James,Garrison,AU,new,170.85,30
19ca7653-6776-4c28-b1c8-a51b08c8db93,penny85@example.org,Christina,Lewis,AU,churned,1293.73,21
1677e19f-49cb-4d91-9e78-1e7c2fb0ef64,xwhite@example.com,Aaron,Mercer,US,at_risk,503.38,42
e58c03dd-881c-4a60-9c7c-bbd6a1985afa,misty23@example.net,Rachel,Burgess,FR,vip,1714.89,16
9b183923-3b10-49eb-a653-60847fc8e67a,dylanwilliamson@example.org,Paige,Gardner,UK,churned,3876.02,8
e53561a2-afcf-49e0-a879-562b2175f2a8,dannyjohnson@example.net,Mary,Duran,DE,returning,3595.66,12
7fac03af-59f4-4355-9835-e1d1327b319f,criley@example.net,Patrick,Jones,UK,churned,3074.09,32
00af9d4f-8ad3-40b3-8011-261c7d94a171,bruceklein@example.com,Carly,Merritt,FR,new,4269.88,25
089e485f-e0ce-491f-b106-62fb8c5ba0bc,allen58@example.net,George,Smith,AU,returning,1446.23,3
91264329-b52b-4fe0-a5c6-72b83df2229e,burkemichael@example.org,Angela,Myers,DE,new,4431.02,26
14d7a917-f1b2-4393-a0a6-bc995e611639,ewilson@example.org,Cynthia,Collins,CA,new,2026.23,36
6c2f471a-ade0-4b44-aa35-7af1ba37f787,markwatson@example.net,Rebecca,Patel,AU,new,2034.42,17
fcaf6453-ea87-43e5-905d-0698129826cc,bjones@example.com,Gabriela,Mcdaniel,AU,returning,2056.49,27
e8950dd1-f9cc-4098-8129-5d06c6f3c880,angellawson@example.com,Jenna,Gonzalez,US,vip,535.57,22
dd14d7b2-ed04-4d77-933a-0533d88408e2,theresa57@example.com,Sara,Howard,FR,returning,4878.68,45
e27278d8-6df5-4c8d-a72e-b80a14b4d6c2,martinbradley@example.org,Tyler,Alexander,US,new,735.61,38
5875cc09-9af8-4fa9-955a-2dc53a53a0d2,rodriguezjason@example.com,Emma,Goodwin,US,vip,1737.38,35
c1ba05fd-d9a4-4a43-bb0e-51e1b318432d,shelby69@example.org,Laura,Lewis,UK,returning,1630.54,46
5b5749d6-1674-418b-8ef3-dd78c50dc9c4,patrickcuevas@example.org,Kim,Alvarado,AU,returning,419.66,7
8b406bc7-5385-4b06-a56a-aa8a0261b449,benjaminvictoria@example.net,Harold,Olson,FR,returning,803.69,3
24342d90-ba3a-468d-8074-583dfef946ae,hryan@example.net,Renee,Perez,US,new,272.05,6
9f4dc658-c798-42d4-bdee-ea6b7b2559bd,lawsondonna@example.net,Erica,Williams,CA,returning,1497.4,13
9a974c71-8838-46cc-98a6-b102b57c3711,mstewart@example.net,Thomas,Guerrero,DE,at_risk,4339.95,46
2295687f-f921-4550-96a1-4bce2ac5fc29,rhonda53@example.com,James,Smith,FR,new,1730.24,15
5ddf8de2-5880-4127-ba02-26e84dcb8bbf,stephengoodman@example.org,Chase,Torres,UK,returning,662.27,26
1be09683-3fde-4c70-9fb4-5d7039f40b54,seanrosario@example.com,Nicole,Frank,FR,at_risk,3246.18,48
e55f75f2-6939-43e2-9b67-9a7d674e9974,christopher88@example.org,Frank,Collins,AU,vip,4983.17,33
a86107b3-b715-4b89-bbbe-686ca4793bff,denise93@example.com,Jorge,Rios,UK,new,1200.0,15
a2f7bb4e-74f4-4107-b517-83de4af0374d,ihall@example.net,Laura,Campbell,DE,new,1433.88,39
